,storyID,url,title,country,dialect,speaker,utterance
9702,good-44,https://radioambulante.org/transcripcion/transcripcion-adios-bolivar,['transcripcion-adios-bolivar'],Venezuela,Venezuelan,[Joel]:,"A finales del 2018, el presidente Nicolás Maduro anunció que ya se podían comprar petros y podía hacerse con monedas convertibles —como el yuan, el rublo ruso o el euro— o que podían ser intercambiados con bitcoins. Según él, se podían pagar ciertos bienes y servicios, como gasolina, pasaportes, en todas las embajadas venezolanas del mundo, comprar casas y rentar habitaciones. Y aunque cualquiera podía comprar petros, la minería solo estaba a cargo del gobierno venezolano. "
9704,good-44,https://radioambulante.org/transcripcion/transcripcion-adios-bolivar,['transcripcion-adios-bolivar'],Venezuela,Venezuelan,[Joel]:,"El gobierno invitó a los mineros a registrarse, una especie de legalización "
9706,good-44,https://radioambulante.org/transcripcion/transcripcion-adios-bolivar,['transcripcion-adios-bolivar'],Venezuela,Venezuelan,[Joel]:,Gracias a Luis Trelles por su ayuda con el episodio. 
9708,good-44,https://radioambulante.org/transcripcion/transcripcion-adios-bolivar,['transcripcion-adios-bolivar'],Venezuela,Venezuelan,[Joel]:,"Este episodio fue producido por Lisette Arévalo y editado por Camila Segura, Luis Fernando Vargas y por mí. "
9710,good-44,https://radioambulante.org/transcripcion/transcripcion-adios-bolivar,['transcripcion-adios-bolivar'],Venezuela,Venezuelan,[Joel]:,Radio Ambulante se produce y se mezcla en el programa Hindenburg PRO.
9712,good-44,https://radioambulante.org/transcripcion/transcripcion-adios-bolivar,['transcripcion-adios-bolivar'],Venezuela,Venezuelan,[Joel]:,Radio Ambulante cuenta las historias de América Latina. Soy Daniel Alarcón. Gracias por escuchar.
9715,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Omar Chabán]:," ¡Buenas noches, Cromañón! Bienvenidos a la última velada del año. Gracias a este hermoso y distinguido público."
9718,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Omar Chabán]:, Damos comienzo al show. Con ustedes y para ustedes: ¡Callejeros! 
9721,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pato Fontanet]:, ¿Se van a portar bien? ¡¿Se van a portar bien?!
9723,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pato Fontanet]:,"En ese momento, Cromañón era un boliche —como le dicen en Argentina a las discotecas—, pero no era un boliche cualquiera, este era grande, como un galpón, pero de dos niveles. El de arriba tenía una especie de balcón. Y en la planta baja había espacio para bailar o para ver a los que tocaban en el escenario, como Callejeros esa noche. "
9725,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pato Fontanet]:,"En el 2004 Callejeros estaba en su mejor momento: llevaban siete años tocando, habían lanzado su tercer disco y estaban llenando estadios en diferentes partes de Argentina. Es decir, Cromañón ya les quedaba chico."
9727,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín Blanco]:," A mi me gustaba Callejeros, pero al que más le gustaba Callejeros era a mi hermano, Lautaro. "
9729,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín Blanco]:,"Mailín y Lautaro se sentían representados en el sonido de Callejeros. Y para los hermanos, ir a conciertos como el de esa noche en Cromañón…"
9730,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,"Implicaba estar en un lugar donde uno sentía que formaba parte de algo, ¿no?"
9732,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,"Me acuerdo muy potente —es una sensación que tengo, eh, muy latente—, que es el hecho de que la diferencia de cantidad de gente que hubo cuando entramos y cuando terminó Ojos Locos. "
9734,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,Me acuerdo como de darme vuelta después de que terminó Ojos Locos y ver que el lugar estaba rebalsado de personas y pensar: “¡Qué calor que hace acá! Esto está lleno de gente”. De tener esa sensación en el cuerpo de pesadez y de calor.
9736,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,Nosotros nos quedamos un poco en la parte de atrás y empieza a sonar «Jijiji» de los Redondos.
9740,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Omar Chabán]:," ¡Córtenla con las bengalas que hace dos horas no vemos el show! ¡Córtenla, no se ve un carajo!"
9742,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,Que si seguíamos tirando eso nos íbamos a morir todos.
9744,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,Chabán siguió diciendo… 
9745,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,"Éramos más de tres mil personas ahí adentro, que si pasaba algo nos moríamos todos. Digo, en ese momento Chabán dijo todo tal cual lo que pasó cinco minutos después. Y no es que tenía la bola de cristal, sino que él sabía que ese lugar era un desastre, que no podía estar habilitado."
9747,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,En ese momento las bengalas eran parte de la cultura del rock. Eran fuegos artificiales que se tiraban en… durante los recitales de 
9749,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,"Mientras Chabán seguía hablando desde el escenario, Mailín y Lautaro subieron a los baños, porque querían tomar agua."
9750,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,"Y cuando estamos empezando a bajar las escaleras, eh, empieza a tocar Callejeros. Fue nada, un minuto. Y veo al saxofonista señalar para el techo en frente nuestro y giro la cabeza y ver el humo que se venía encima nuestro y la lucecita de la candela rebotando en el techo."
9752,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,"Así que me quedo ahí con Lautaro y le digo: «Bueno, esperemos que ahora apagan esto y ya salimos», le digo. Y al ratito que le digo eso se corta la luz. Y, bueno, se corta la luz. Ahí uno podía entender que no, que no iban a apagar nada y que… que era grave lo que estaba pasando."
9754,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,Era ver una oscuridad muy densa y muy espesa. Y entonces en ese momento lo pierdo a Lautaro en una avalancha de gente. Me quedo sola.
9756,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,Me tiré al piso me saqué la remera me la puse en la cara y esperé. 
9758,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Ezequiel Denhoff]: ,"Yo, cuando se corta la luz, yo estaba en el segundo piso. Estaba con mi amigo. Habíamos ido los dos solos. Martín se llama, se llamaba mi amigo."
9762,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Ezequiel]: ,"Sabía más o menos dónde estaba ubicado sin ver nada. Muchos gritos y me quedé ahí. Y me quedé en el piso, que creo que es lo que me salvó, porque me quedé en el piso y dije: “Bueno, ya está. Hasta acá llegué”."
9764,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Ezequiel]: ,"Para mí fui… fue una hora, que habrán sido cinco o diez minutos en realidad."
9766,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Ezequiel]: ,"Sigo esa ráfaga de aire y salgo por atrás, por un estacionamiento. Salgo a la calle vomitando."
9768,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Ezequiel]: ,"Yo buscaba a mi amigo. Medía 1.94, con una remera roja. Digo, lo tengo que encontrar. "
9770,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Voz]:, ¡Papá! 
9773,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Voz]:, ¡Oxígeno!
9774,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Ezequiel]: ,Gente tirada en la calle. Gente entrando y saliendo. Gente ya fallecida.
9776,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Ezequiel]: ,"Bueno, seguí buscando a mi amigo. Entraba, salía, y cuando… en una de esas —fueron 3 o 4 veces— lo están sacando. Nada, lo suben a una ambulancia. Él ya iba… había perdido el conocimiento, iba vomitando negro."
9778,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]:," Entre las cuatro y las cinco de la madrugada, después de haber estado en un coma leve, en el hospital Ramos Mejía, con un respirador artificial. Escribí en un papel mi nombre, mi número de teléfono para que pudiera avisar a mis viejos dónde estaba."
9780,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]:," Yo preguntaba por Lautaro y me decían… nada, esquivas… Así las cosas. Hasta que en un momento dejé de preguntar porque ya me daba la sensación de que, bueno, de que estaba bien Lautaro. Entonces dije: “Bueno, dejo de preguntar”."
9782,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,Me contó todo. Me contó lo que fue Cromañón. Me contó lo que pasó y me contó que Lautaro había fallecido.
9784,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,"A Martín, el amigo de Ezequiel, también lo llevaron a una clínica. Falleció unas horas después. A Ezequiel le tocó contarle a la mamá de Martín y a su novia. Las llamó esa misma noche por un teléfono público. Y no han vuelto a hablarle desde entonces."
9785,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Ezequiel]: ,"No, desde ese día no. Como que yo fui el culpable. También por ahí culpable de haber quedado vivo. Que es la culpa que uno también la… yo la siento. Por ahí ellos sienten: “Por qué yo quedé vivo y él no”. "
9786,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,"Toda la situación que pasaste y la vas recordar siempre. Es algo que tenés que aprender a convivir con eso. Nada, te pasa. Yo hay momentos en que escucho la radio o estoy solo y lloro. Se me caen lágrimas. No al punto de tener que frenar o tener que nada, se te cae una lágrima, escuchas un tema… que no dejo de escuchar Callejeros, lo seguí yendo a escuchar. Pero es algo que tenés que convivir. "
9788,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,Una pausa y volvemos.
9795,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo Plotkin]:," Fue una suerte de apocalipsis realmente lo que… lo que se vio en Cromañón. Porque la dimensión era tan trágica, fue tan doloroso lo que pasó ese fin de año del 2004… Fue el peor que yo viví en mi vida y no tenía ningún familiar ni ningún amigo directo en Cromañón. Pero la herida social realmente había sido enorme. Y llevó mucho tiempo desprenderse de esa… de ese shock. "
9797,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo Plotkin]:,¿Tú habías estado en Cromañon?
9798,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Sí, sí."
9800,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," No, la verdad es que no porque uno estaba muy acostumbrado a ese tipo de lugares. Y es más había otros que, que quizás se veían peor. Había quizás una jactancia en general —y creo que en el rock argentino muy puntualmente— de esa estética marginal y una estética de lo… no sé si de lo decadente, pero por ahí esa herencia de lo que por ahí podía ser el CBGB en los 70: de los baños sucios, de… de la humedad que… que corroe las paredes y los techos, donde vivía el rock más callejero, digamos; realmente solía campear este tipo de, de ambiente. O sea, con una cosa medio, sí, hasta asfixiante."
9802,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,"O sea, pirotecnia en espacios cerrados era ya absurdamente peligroso. Varios periodistas habían notado esto —incluyendo Pablo— pero, al mismo tiempo, me contó que era algo ya normalizado. Sí, Cromañón era peligroso. Pero eso en sí ya no llamaba la atención. Los rockeros convivían con el peligro. Pienso en el barman del segundo piso —el que mencionó Mailín— sirviendo cervezas mientras el techo se quemaba."
9804,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Una de las primeras sorpresas fue advertir lo evidente y quizás lo… lo previsible que… que era todo y la poca capacidad que tuvimos de preverlo a la vez. O sea, la poca capacidad que tuvimos —en mi caso como periodista, por ejemplo— de figurar en la escala de… de… del peligro de lo que se estaba haciendo, de la manera en la que se estaba experimentando el rock en vivo acá. "
9806,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,"Cuando se cortó la luz, el aviso de salida de esa puerta era lo único que se veía. Muchas personas fueron hacia esa puerta esperando salir. Los bomberos pudieron abrirla a golpes y empujones casi una hora después de que empezara el incendio."
9808,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Creo que hay que empezar por las responsabilidades políticas en Cromañón, que tienen que ver con el desmembramiento de… de una estructura de… de supervisión y de control en la ciudad de Buenos Aires que favorecía la corrupción."
9810,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,"La razón, según Ibarra, era porque ese organismo era, y aquí cito: “Más que un foco, un focazo de corrupción”. Un funcionario le dijo al periódico Página12 que en ese entonces estaban recibiendo en promedio tres denuncias por semana contra los inspectores, denuncias por pedidos de coimas. Con este cambio que impulsó Ibarra, las habilitaciones pasaron a hacerlas profesionales independientes."
9811,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Entonces lo que empezó siendo como esa… ese desmembramiento quizás con alguna intención de transparentar, terminó siendo el desarme de un sistema de… de control que llevó a que Cromañon, por ejemplo, estuviera mal habilitado. "
9813,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Marcelo Meis]:, L
9816,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Marcelo Meis]:,Tengo para mí que este fatal acontecimiento y su correspondiente sanción sirva para que nunca más ocurra algo semejante en nuestra nación. 
9818,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Marcelo Meis]:,"Pero los problemas de habilitación en Cromañón preceden al gobierno de Ibarra. Siete años antes del incendio, un inspector del gobierno dijo que el local no debía ser habilitado para espectáculos públicos, porque no tenía suficientes salidas de emergencia. En ese momento no se llamaba Cromañón, pero el recinto ya se usaba para conciertos. En todo caso, solo cuatro meses después, sin que se hicieran modificaciones, el "
9819,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Después, bueno, hay que hablar de las responsabilidades de las autoridades policiales que tenían a cargo la ejecución de… de… de esas supervisiones, o en todo caso de clausuras, y que en general se resolvían con coimas."
9821,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,¿Qué decía la gente? ¿Quién culpaba primero?
9822,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," El primer culpable que apareció visibilizados fue justamente Omar Chabán, porque él esa noche —antes de que… de que la candela prendiera la media sombra del techo de Cromañón— él venía diciendo por… a través de los altoparlantes…"
9824,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Omar Chabán]:," ¡Córtenla con las bengalas que hace dos horas no vemos el show! ¡Córtenla, no se ve un carajo!"
9825,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," “No hagan, no sigan haciendo esto. Nos vamos a prender fuego”. O sea, era realmente el que se figuraba el peligro, con lo cual eso lo hace más responsable. Pero por otro lado creo que también le jugó en contra su perfil público, justamente. Hay cierta… ciertos prejuicios sociales alrededor de él: un excéntrico soltero que… que hablaba con… con sus modos así un poco altaneros y demás."
9827,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Omar Chabán]:," Estoy tratando de enganchar las bandas que tocaron en Cemento para que toquen aquí. Y entonces que haya gente, mucha gente. Así yo me siento feliz. Gano dinero. Es importante el dinero, ¿eh?"
9828,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Toda la opinión pública apuntaba contra él. Él fue el primer… claramente, el enemigo público número uno. "
9831,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mujer 1]: ,Nuestros hijos no volvieron nunca más a partir de que fueron al recital de Callejeros. Y Callejeros es responsable máximo junto con todos los demás. Ninguno es víctima.
9832,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mujer 2]: ,Callejeros incitaba. Callejeros tiraba bengalas para que los chicos las encendieran.
9834,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," No, o sea, yo creo que ellos son víctimas de lo que pasó porque perdieron familiares, muchísimos. Pensá que el sector VIP fue el más perjudicado, digamos, de… por la dificultad de salir. Con lo cual había muchos familiares de músicos que quedaron adentro y que murieron. "
9835,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Maximiliano Djerfy]:," Yo no hice nada para que pase eso, ni tampoco… O sea fuimos a una fiesta y terminó en un desastre. "
9837,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Maximiliano]:," Nosotros también tenemos dolor porque se nos murió un montón de gente allegada a la banda y familiares, todo. "
9840,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Maximiliano]: ,"Salió mi papá y una prima que se fue agarrando contra la pared y… y pudo zafar. Y los demás fallecieron todos. Entonces, no… no te queda mucho de esa noche más que pensar que… que actuaron mal todos."
9841,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Lo que hay que entender con respecto a la responsabilidad de la banda es justamente esta cultura específica que había alrededor de… de este tipo de grupos que tenía que ver con la autogestión y con la independencia, digamos, llamada así. Entonces, en el caso de… de lo que pasó en República Cromañón, Callejeros era parte organizativa y productor asociado. Todo… todo en términos muy informales porque realmente no había contratos de por medio. Pero, Callejeros era productor también del show. "
9842,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Maximiliano]: ,"De alguna manera Callejeros asumía el control de la seguridad porque justamente tenían la idea de que al manejar ellos la seguridad evitaban abusos de poder por parte de la policía y demás. Entonces ese es un poco, esa… esa modalidad y esa filosofía es una de las… de las víctimas fatales también de Cromañón. Un poco porque fue como el fracaso de… de ese sistema de producción."
9844,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Maximiliano]: ,"El juicio de Cromañón que empezó en el 2008 es complejo. Y largo. Hubo varias sentencias. En la primera, en el 2009, "
9847,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Juez]: ,"Décimo segundo: Absolver a Patricio Rogelio Santos Fontanet, Eduardo Arturo Vázquez, Juan Alberto Carbone, Christian Eleazar Torrejón, "
9850,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Juez]:," En orden a los delitos de estrago doloso seguido de muerte en calidad de coautores, en concurso real con el delito de cohecho activo, tanto en calidad de partícipes necesario como secundario."
9853,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Periodista]:, Hay muchísima bronca acá en la puerta de los tribunales. 
9854,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Fue un rompecabezas fatal, digamos, que no quería nadie. "
9856,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Hombre]:," Ahora con este fallo, con esta sentencia, estamos peor todavía. Peor, peor, todavía."
9857,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," El asunto es que acá no había nadie que pudiera salir conforme frente a una tragedia de este tipo, ¿no? Frente a tantos hijos muertos y tantas hijas muertas."
9859,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Periodista]:," Bueno, pasa lo que ustedes están viendo. Se desató la furia, primero contra el portón de la calle Lavalle "
9860,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:, Hay una insatisfacción garantizada.
9862,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Periodista]: ,Volaron algunas piedras contra las ventanas de los tribunales. Esto está totalmente fuera de control aquí.
9863,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Para unas partes iba a parecer poco, indefectiblemente, para otras iba a parecer mucho."
9865,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Periodista]: ,Dijiste que no hay justicia.
9866,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Hombre]:," No hay justicia. Es cierto, no hay justicia para nada, para nada, para nada."
9867,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Voces]:, ¡Hay asesinos! ¡Hay asesinos! ¡No hay justicia!
9868,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Esta es una tragedia, para mí, sin villanos."
9870,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,"Bajo presión de la fiscalía y las familias, se revisó esa sentencia. Y en los años que vinieron, todos los integrantes de Callejeros han ido entrando y saliendo de la cárcel —excepto el baterista, Eduardo Vázquez, que cumple cadena perpetua por haber asesinado a su esposa Wanda Taddei en el 2010, prendiéndole fuego. "
9872,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,El último en salir de la cárcel por cargos relacionados a Cromañón 
9873,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," La banda Callejeros —más allá de la responsabilidad que le toca— son pibes que quedaron destrozados, muy dañados, ¿no? Tenés a un cantante como Pato Fontanet, que ahora volvió a los escenarios pero que estuvo psíquicamente muy… muy afectado por esta situación. "
9875,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,"Y para los sobrevivientes se vuelve, de muchas formas, una cruz. "
9876,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:, Muchos lo que decían es que no lograban salir de Cromañón.
9877,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,"Que a veces a la noche no… no podía dormir y terminaba durmiendo con mi vieja como si tuviera 5 años, "
9878,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Fabio Lacolla]: ,"Mucha fobia, mucho miedo. Vivís en estado de alerta, casi con un ojo abierto, te diría, durante mucho tiempo. Porque, viste, cualquier ruido de la noche… No sabés. "
9880,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Maximiliano]: ,"Vos tenés esa angustia y esa pena constantemente. Todos los días. Que si te pones a pensar te tirás en una cama y no te levantas más, porque no tiene solución."
9882,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Mailín]: ,"Lo pude hablar mucho todo el tiempo. Lo pude llorar mucho cuando hubo que llorarlo. Y me ayudó mucho a elaborar, eh, eso que pasó. Y a tratar de llevarlo de otra manera, ¿no? "
9884,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:," Creo que también son las… las consecuencias y las víctimas directas de, obviamente, de lo que pasó esa noche."
9886,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,El reclamo de organizaciones de familiares y la preocupación por los suicidios de algunos asistentes al concierto hicieron que en el 2015 el
9888,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,"Por favor, si tienes depresión o pensamientos suicidas, busca ayuda. Habla con tus amigos y familiares, y considera buscar ayuda profesional. Si crees que un ser querido está en una situación así, pregúntale, escúchalo, apóyalo. Vamos a poner links a recursos que puedan servirles en nuestra página web."
9890,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,Gracias a Pablo Plotkin de Rolling Stone.
9892,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,Radio Ambulante se produce y se mezcla en el programa Hindenburg PRO. 
